Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Country,Original_Language,Companies,Description,Budget,Box Office,Certificate (MPAA),Directors,Writing_Credits,poster_path
https://www.imdb.com/title/tt0048182/?ref_=sr_t_295,House of Bamboo,6.8,"Crime, Drama, Film-Noir","Robert Ryan, Robert Stack, Shirley Yamaguchi, Cameron Mitchell, Brad Dexter, Sessue Hayakawa, Biff Elliot, Sandro Giglio, Elko Hanabusa, Clifford Arashiro, Sandy Azeka, Harry Carey Jr., Barry Coe, Fred Dale, John Doucette, Fuji, Samuel Fuller, Peter Gray","August 28, 1955 (Japan)",1 hour 42 minutes,United States,English,Twentieth Century Fox,"Planted in a Tokyo crime syndicate, a U.S. Army Investigator attempts to probe the coinciding death of a fellow Army official.","$1,380,000 (estimated)",,Approved,Samuel Fuller,"Harry Kleiner, Samuel Fuller","https://m.media-amazon.com/images/M/MV5BNDY4NjgzZmYtMDYyOC00ZWY4LTgzYjktNGUyNDM0NzE5NGRkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt1188729/?ref_=sr_t_296,Pandorum,6.7,"Action, Horror, Mystery","Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue, Cung Le, Eddie Rouse, Norman Reedus, André Hennicke, Friederike Kempter, Niels-Bruno Schmidt, Asia Luna Mohmand, Delphine Chuillot, Wotan Wilke Möhring, Julian Rappe, Domenico D'Ambrosio, Jon Foster, Jeff Burrell, Neelesha Barthel","September 25, 2009 (United States)",1 hour 48 minutes,Germany,English,"Constantin Film, Studio Babelsberg","Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.","$33,000,000 (estimated)","$20,648,328",R,Christian Alvart,"Travis Milloy, Travis Milloy, Christian Alvart","https://m.media-amazon.com/images/M/MV5BNDQxNjc5NTMxNl5BMl5BanBnXkFtZTcwNjg2NDE4Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0088944/?ref_=sr_t_297,Commando,6.7,"Action, Adventure, Thriller","Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells, James Olson, David Patrick Kelly, Alyssa Milano, Bill Duke, Drew Snyder, Sharon Wyatt, Michael DeLano, Bob Minor, Michael Adams, Gary Carlos Cervantes, Lenny Juliano, Charles Meshack, Chelsea Field, Julie Hayek","October 4, 1985 (United States)",1 hour 30 minutes,United States,English,"SLM Production Group, Silver Pictures, Twentieth Century Fox","A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.","$10,000,000 (estimated)","$57,491,000",R,Mark L. Lester,"Jeph Loeb, Matthew Weisman, Steven E. de Souza, Steven E. de Souza","https://m.media-amazon.com/images/M/MV5BZWE0ZjFhYjItMzI5MC00MDllLWE4OGMtMzlhNGQzN2RjN2MwXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt4674622/?ref_=sr_t_298,Hellblade: Senua's Sacrifice,8.6,"Action, Adventure, Drama","Melina Juergens, Steven Hartley, Nicholas Boulton, Oliver Walker, Ellie Piercy, Chipo Chung, Helen Goalen, Marc Graham, Abbi Greenland, Isabella Marshall, Sarah Owens, Tom Penn, Becky Wilkie, Edward Wren","August 8, 2017 (United States)",,United Kingdom,English,Ninja Theory,"Set in the age of Vikings, a broken Celtic warrior named Senua embarks on a haunting vision quest into Viking Hell to fight for the soul of her dead lover.",,,M,Tameem Antoniades,"Tameem Antoniades, Elizabeth Ashman-Rowe","https://m.media-amazon.com/images/M/MV5BYzBjMTUyMTEtOWE5Mi00NGM1LTliYTgtMTlkMDZkMzljNjdlXkEyXkFqcGdeQXVyNDQ4NDAyOTE@._V1_QL75_UY281_CR6,0,190,281_.jpg"
https://www.imdb.com/title/tt1029360/?ref_=sr_t_299,Poltergeist,4.9,"Horror, Thriller","Sam Rockwell, Rosemarie DeWitt, Kennedi Clements, Saxon Sharbino, Kyle Catlett, Jared Harris, Jane Adams, Susan Heyward, Nicholas Braun, Karen Ivany, Patrick Garrow, Doug MacLeod, Eve Crawford, L.A. Lopes, Soma Chhaya, John Stoneham Jr., Kathryn Greenwood, Molly Kidder","May 22, 2015 (United States)",1 hour 33 minutes,United States,English,"Fox 2000 Pictures, Metro-Goldwyn-Mayer (MGM), Metro-Goldwyn-Mayer Studios",A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.,"$35,000,000 (estimated)","$95,437,994",PG-13,Gil Kenan,"David Lindsay-Abaire, Steven Spielberg, Michael Grais, Mark Victor, Steven Spielberg","https://m.media-amazon.com/images/M/MV5BMjI2NDM1Nzc3Ml5BMl5BanBnXkFtZTgwNjcyOTIxNTE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt15078804/?ref_=sr_t_300,Problemista,6.9,Comedy,"Julio Torres, Tilda Swinton, RZA, Isabella Rossellini, Catalina Saavedra, James Scully, Laith Nakli, Spike Einbinder, Logan J. Alarcon-Poucel, Greta Lee, Larry Owens, Glo Tavarez, Kelly McCormack, Eudora Peterson, Ronald Peet, Greta Titelman, Shakina, Theo Maltz","March 22, 2024 (United States)",1 hour 44 minutes,United States,English,"A24, Exile Content Studio, Fruit Tree","Alejandro is an aspiring toy designer from El Salvador struggling to bring his unusual ideas to life in NY. As time runs out on his work visa, a job assisting an erratic art-world outcast becomes his only hope to stay in the country.",,,R,Julio Torres,Julio Torres,"https://m.media-amazon.com/images/M/MV5BODQ4MTAwOTgtMjY3OS00YWFjLWJkYmMtMDI5MjA1OThiNTE3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt14833464/?ref_=sr_t_301,Players,5.7,"Comedy, Romance","Gina Rodriguez, Damon Wayans Jr., Tom Ellis, Augustus Prew, Joel Courtney, Liza Koshy, Ego Nwodim, Marin Hinkle, Brock O'Hurn, Sarah Dacey-Charles, Sterling Jonatán Williams, Jerry Kernion, Veraalba Santa, Claudia Maree Mailer, Nicholas Shields, Ashley Paige Albert, Dan Cordle, Tony Foggia","February 14, 2024 (United States)",1 hour 45 minutes,United States,English,"Campfire, I Can & I Will Productions, Marc Platt Productions","A sports writer unused to relationships falls for a fling, leading her to reconsider playing the field in favor of commitment.",,,TV-MA,Trish Sie,Whit Anderson,"https://m.media-amazon.com/images/M/MV5BYTNiYzY1MmYtOGY5Zi00ODk3LTg2OGQtZTUyOTA1NzljOWUzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt1772398/?ref_=sr_t_302,The Strange Thing About the Johnsons,7.1,"Short, Drama, Horror","Billy Mayo, Brandon Greenhouse, Angela Bullock, Danièle Watts, Carlon Jeffery, John C. Johnson, Reatha Grey, Connie Jackson, Stanley Bennett Clay, Casey Desmond, Anna Jean, J.R. Rogers, Matt Baker, Matthew McCray, Jerry Boyd, Chris Crawford, Arivana Gant, Kathryn Hodgez","January 22, 2011 (United States)",28 minutes,United States,English,American Film Institute (AFI),A dark domestic-horror drama about the ties that bind--and the ties that really bind.,,,,Ari Aster,Ari Aster,"https://m.media-amazon.com/images/M/MV5BODM0OTkwNjk3OF5BMl5BanBnXkFtZTcwNTQwNjI0NA@@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt5097784/?ref_=sr_t_303,Cotton Mouth,,"Comedy, Sci-Fi","Orson Ossman, Niko Savich, Adele Stasilli-Fernandez","October 7, 2016 (United States)",1 hour,United States,English,Arms Akimbo Films,"In the near future, a paranoid computer programmer disconnects himself by hiding out in a bizarre, isolated retirement community.",,,,Niko Savich,"Orson Ossman, Niko Savich, Niko Savich, Lila Yanow, Lila Yanow","https://m.media-amazon.com/images/M/MV5BYmMxMWFkNDMtZDIzMi00OTEwLWFlNjAtNDc2ZWZiOGNhNjY1XkEyXkFqcGdeQXVyNjkzOTA5NDc@._V1_QL75_UX190_CR0,4,190,281_.jpg"
https://www.imdb.com/title/tt23149780/?ref_=sr_t_304,Eden,,Thriller,"Sydney Sweeney, Ana de Armas, Vanessa Kirby, Jude Law, Daniel Brühl, Richard Roxburgh, Toby Wallace, Felix Kammerer, Tim Ross, Nicholas Denton, Paul Gleeson, Thiago Moraes, Ignacio Gasparini, Nicholas Burton",,,United States,,Imagine Entertainment,Follows a group of people fueled by a profound desire for change; in order to turn their back to society they leave everything behind and set their futures on the harsh landscape of the Galapagos.,,,,Ron Howard,Noah Pink,"https://m.media-amazon.com/images/M/MV5BOTVjOTkxNjMtNDJiYS00YzEzLThmZTItZjJhM2E4NWQyM2Q2XkEyXkFqcGdeQXVyNzM1NTU0NA@@._V1_QL75_UX140_CR0,1,140,140_.jpg"
https://www.imdb.com/title/tt0103484/?ref_=sr_t_305,Mad About You,6.8,"Comedy, Romance","Paul Reiser, Helen Hunt, John Pankow, Leila Kenzle, Anne Ramsay, Maui, Cynthia Harris, Louis Zorich, Richard Kind, Robin Bartlett, Judy Geeson, Lisa Kudrow, Suzie Plakson, Mo Gaffney, Hank Azaria, Jeff Garlin, Tommy Hinkley, Abby Quinn","September 23, 1992 (United States)",22 minutes,United States,English,"Comedy Dynamics, In Front Productions, Nuance Productions",Mad About You centers on the trials and tribulations of a married couple living in New York.,,,TV-PG,"David Steinberg, Gordon Hunt, Michael Lembeck, Thomas Schlamme, Barnet Kellman, Tom Moore, Linda Day, Helen Hunt, Lee Shallat Chemel, Craig Knizek, Kelly Park, Betsy Thomas, Paul Lazarus, Eric Dean Seaton, Dennis Erdman, Victor Levin, Gloria Calderón Kellett, Joanna Kerns, Phill Lewis","Danny Jacobson, Danny Jacobson, Danny Jacobson, Paul Reiser, Paul Reiser, Paul Reiser, Paul Reiser, Ron Darian, Ron Darian, Ron Darian, Ron Darian, Ron Darian, Jonathan Leigh Solomon, Jonathan Leigh Solomon, Jonathan Leigh Solomon, Jonathan Leigh Solomon, Susan Dickes, Susan Dickes, Susan Dickes, Susan Dickes, Billy Grundfest, Billy Grundfest, Billy Grundfest, Billy Grundfest, Billy Grundfest, Victor Levin, Victor Levin, Victor Levin, Jack Burditt, Jack Burditt, Jack Burditt, Jack Burditt, David Guarascio, David Guarascio, David Guarascio, David Guarascio, Moses Port, Moses Port, Moses Port, Moses Port, Chris Case, Chris Case, Seth Kurland, Seth Kurland, Seth Kurland, Seth Kurland, Seth Kurland, Andy Glickman, Andy Glickman, Sheila Lawrence, Sheila Lawrence, Sheila Lawrence, Hayes Jackson, Hayes Jackson, Steve Joe, Steve Joe, Robert Peacock, Robert Peacock, Monica Piper, Monica Piper, Greg Schaffer, Greg Schaffer, Frank van Keeken, Frank van Keeken, Dean Young, Dean Young, Larry Charles, Larry Charles, Eileen Conn, Eileen Conn, Eileen Conn, Eileen Conn, Andy Gordon, Andy Gordon, Andy Gordon, Andy Gordon, Jeffrey Klarik, Jeffrey Klarik, Jeffrey Klarik, Jeffrey Klarik, Jeffrey Lane, Jeffrey Lane, Jeffrey Lane, Jeffrey Lane, Jeffrey Lane, Kenny Schwartz, Kenny Schwartz, Kenny Schwartz, Julie Mandel Folly, Julie Mandel Folly, Lisa DeBenedictis, Lisa DeBenedictis, Lisa DeBenedictis, Daryl Rowland, Daryl Rowland, Daryl Rowland, Richard Day, Maria Semple, Maria Semple, Steve Paymer, Steve Paymer, Leslie Caveny, Leslie Caveny, Pamela Eells, Sally Lapiduss, Jenji Kohan, Jenji Kohan, David Steven Simon, David Steven Simon, David Steven Simon, Peter Tolan, Peter Tolan, Victor Fresco, Beth Fieger Falkenstein, Beth Fieger Falkenstein, Russ Woody, Russ Woody, Shana Goldberg-Meehan, Shana Goldberg-Meehan, Brenda Hampton, Scott Silveri, Scott Silveri, Rick Wiener, Roger Director, Lissa Levin, Lissa Levin, Mary Connelly, Helen Hunt, Abby Gewanter, Randi Mayem Singer, Liz Coe, Dan Greenburg, Frank Lombardi, Dana Reston, Liz Sagal, McNally Sagal, Mike Martineau, Lisa Melamed, Maria A. Brown, Adam Markowitz, Jenna Bruce, Elin Hampton, Bob Nickman, Trish Soodik, Matt Tarses, Eric A. Lee, Susu Keepman Lee","https://m.media-amazon.com/images/M/MV5BY2NhZjkxY2ItZGM0Zi00NmIwLWFlNjAtNTY0ODFjNjhhMmRjXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_QL75_UY281_CR9,0,190,281_.jpg"
https://www.imdb.com/title/tt11827628/?ref_=sr_t_306,Memory,5.7,"Action, Crime, Thriller","Liam Neeson, Guy Pearce, Taj Atwal, Harold Torres, Ray Fearon, Monica Bellucci, Ray Stevenson, Mia Sanchez, Daniel De Bourg, Natalie Anderson, Rebecca Calder, Scot Williams, Doug Rao, Atanas Srebrev, Lee Boardman, Stella Stocker, Josh Taylor, Vladimir Mihaylov","April 29, 2022 (United States)",1 hour 54 minutes,United States,English,"Briarcliff Entertainment, Open Road Films (II), Black Bear",An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.,"$30,000,000 (estimated)","$13,240,559",R,Martin Campbell,"Dario Scardapane, Jef Geeraerts, Carl Joos, Erik Van Looy","https://m.media-amazon.com/images/M/MV5BOGI5N2FhNzktZjZlNi00MmRjLWE1MmUtNjRlNzQyOGMzYjNhXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0805564/?ref_=sr_t_307,Lars and the Real Girl,7.3,"Comedy, Drama, Romance","Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid, Kelli Garner, Nancy Beatty, Doug Lennox, Joe Bostick, Liz Gordon, Nicky Guadagni, Patricia Clarkson, Karen Robinson, Maxwell McCabe-Lokos, Billy Parrott, Sally Cahill, Angela Vint, Liisa Repo-Martell, Boyd Banks","November 2, 2007 (United States)",1 hour 46 minutes,United States,English,"Metro-Goldwyn-Mayer (MGM), Sidney Kimmel Entertainment, Lars Productions",A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,"$12,000,000 (estimated)","$11,293,663",PG-13,Craig Gillespie,Nancy Oliver,"https://m.media-amazon.com/images/M/MV5BMGY5YmMwNmUtNmNhMy00ZjE1LWI3NDQtZTQ1NzEzZGM5NTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt15483276/?ref_=sr_t_308,Harlan Coben's Shelter,6.6,"Crime, Drama, Mystery","Jaden Michael, Constance Zimmer, Adrian Greensmith, Abby Corrigan, Sage Linder, Brian Altemus, Lee Aaron Rosen, Hunter Emery, Jack Casey, Antonio Cipriano, Tovah Feldshuh, Missi Pyle, Luke Marinkovich, Didi Conn, Alexa Mareka, Samantha Bugliaro, Manuel Uriza, Kristoffer Polaha","August 18, 2023 (United States)",,United States,English,"MGM International TV Productions, Amazon Studios, MGM Television","Mickey lives with a mother in rehab, a dead father, an annoying aunt and a new school in New Jersey. When a creepy old woman tells him that his father isn't dead, Mickey thinks he's losing his mind.",,,,"Edward Ornelas, Christina Choe, Deborah Kampmeier, Patricia Cardoso","Charlotte Coben, Charlotte Coben, Charlotte Coben, Harlan Coben, Harlan Coben, Harlan Coben, Harlan Coben, Ben Pack, Alfredo Barrios Jr., Nicki Renna, Ed Decter, Allen MacDonald","https://m.media-amazon.com/images/M/MV5BMjE5MDMwNTItNjViNy00NzFkLTlmMTQtYmM1MzNjYTAzYjNkXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0397065/?ref_=sr_t_309,House of Wax,5.5,"Horror, Thriller","Chad Michael Murray, Paris Hilton, Elisha Cuthbert, Brian Van Holt, Jared Padalecki, Jon Abrahams, Robert Ri'chard, Dragicia Debert, Thomas Adamson, Murray Smith, Sam Harkess, Damon Herriman, Andy Anderson, Chantal Lugg, Emma Lung, Kendal Rae","May 6, 2005 (United States)",1 hour 53 minutes,Australia,English,"Warner Bros., Village Roadshow Pictures, Dark Castle Entertainment",A group of teens are unwittingly stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,"$40,000,000 (estimated)","$68,766,121",R,Jaume Collet-Serra,"Charles Belden, Chad Hayes, Carey W. Hayes","https://m.media-amazon.com/images/M/MV5BNDA4Nzg1NjQ2NV5BMl5BanBnXkFtZTcwMDYwNTgyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0876563/?ref_=sr_t_310,Ponyo,7.6,"Animation, Adventure, Comedy","Cate Blanchett, Matt Damon, Liam Neeson, Tomoko Yamaguchi, Kazushige Nagashima, Yûki Amami, George Tokoro, Yuria Nara, Hiroki Doi, Rumi Hiiragi, Akiko Yano, Kazuko Yoshiyuki, Tomoko Naraoka, Shin'ichi Hatori, Tokie Hidari, Eimi Hiraoka, Nozomi Ohashi, Akihiko Ishizumi","August 14, 2009 (United States)",1 hour 41 minutes,Japan,Japanese,"Studio Ghibli, Nippon Television Network (NTV), Dentsu","A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.","$34,000,000 (estimated)","$205,116,961",G,Hayao Miyazaki,"Hayao Miyazaki, Melissa Mathison, Hayao Miyazaki","https://m.media-amazon.com/images/M/MV5BOTc3YmM3N2QtODZkMC00ZDE5LThjMTQtYTljN2Y1YTYwYWJkXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt6528290/?ref_=sr_t_311,Knights of the Zodiac,4.4,"Action, Adventure, Drama","Mackenyu, Famke Janssen, Madison Iseman, Diego Tinoco, Mark Dacascos, Nick Stahl, Sean Bean, Caitlin Hutson, Katie Anne Moy, Kaylan Teague, Ryusei Iwata, T.J. Storm, David Torok, Tod Williams, Zoltán Durkó","May 12, 2023 (United States)",1 hour 52 minutes,United States,English,"Stage 6 Films, Toei Animation, Convergence Entertainment","When a goddess of war reincarnates in the body of a young girl, street orphan Seiya discovers that he is destined to protect her and save the world. But only if he can face his own past and become a Knight of the Zodiac.","$60,000,000 (estimated)","$6,986,177",PG-13,Tomasz Baginski,"Josh Campbell, Matt Stuecken, Kiel Murray, Masami Kurumada","https://m.media-amazon.com/images/M/MV5BNjNlYzNhMTgtYTFlYi00ZDg4LWIwMGItZWU2OTY1NTk4MDdlXkEyXkFqcGdeQXVyMTYyMTYyOTcw._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt7939766/?ref_=sr_t_312,I'm Thinking of Ending Things,6.5,"Drama, Thriller","Jesse Plemons, Jessie Buckley, Toni Collette, David Thewlis, Guy Boyd, Hadley Robinson, Gus Birney, Abby Quinn, Colby Minifie, Anthony Robert Grasso, Teddy Coluca, Jason Ralph, Oliver Platt, Frederick Wodin, Ryan Steele, Unity Phelan, Norman Aaronson, Ashlyn Alessi","September 4, 2020 (United States)",2 hours 14 minutes,United States,English,"Likely Story, Projective Testing Service","Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.",,,R,Charlie Kaufman,"Charlie Kaufman, Iain Reid","https://m.media-amazon.com/images/M/MV5BNWMyZTA1MTItMzFhOS00NGY5LWJlZDMtMzczZmRjOThkMmViXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg"
